_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,q1answer,q2answer,q3answer,jurandir,q1answer_gold,q2answer_gold,q3answer_gold,tweet_url
1788929232,7/2/2018 00:44:22,false,3806815793,,7/2/2018 00:41:58,false,elite,1.0,39404795,EGY,11,Cairo,41.237.58.97,no,,,,,,,https://twitter.com/Social_mediasos/status/977800945076666368
1788929233,6/30/2018 00:49:44,false,3801219753,,6/30/2018 00:48:20,false,elite,1.0,43667456,COL,02,Medellin,201.233.96.41,no,,,,,,,https://twitter.com/OpheliacMonst3r/status/977705720010350592
1788929233,6/30/2018 00:54:35,false,3801229768,,6/30/2018 00:48:35,false,clixsense,1.0,21764533,HRV,12,Rijeka,93.137.113.186,yes,no,,,,,,https://twitter.com/OpheliacMonst3r/status/977705720010350592
1788929233,6/30/2018 01:23:31,false,3801286043,,6/30/2018 01:19:25,false,neodev,1.0,44204431,VEN,"","",186.93.135.200,no,,,,,,,https://twitter.com/OpheliacMonst3r/status/977705720010350592
1788929234,6/30/2018 00:51:13,false,3801222516,,6/30/2018 00:50:12,false,neodev,1.0,40039797,VEN,13,Agua Viva,181.208.115.44,no,,,,,,,https://twitter.com/RaleighPipeBand/status/977690858693775360
1788929234,6/30/2018 00:51:59,false,3801224172,,6/30/2018 00:49:53,false,elite,1.0,43954210,,,"",31.13.189.75,no,,,,,,,https://twitter.com/RaleighPipeBand/status/977690858693775360
1788929234,6/30/2018 01:29:54,false,3801299035,,6/30/2018 01:20:59,false,elite,1.0,43725714,VEN,13,Carora,186.91.219.189,no,,,,,,,https://twitter.com/RaleighPipeBand/status/977690858693775360
1788929235,6/30/2018 00:51:13,false,3801222515,,6/30/2018 00:50:12,false,neodev,1.0,40039797,VEN,13,Agua Viva,181.208.115.44,no,,,,,,,https://twitter.com/allenpaige3/status/977657546868711425
1788929235,6/30/2018 00:51:59,false,3801224168,,6/30/2018 00:49:53,false,elite,1.0,43954210,,,"",31.13.189.75,no,,,,,,,https://twitter.com/allenpaige3/status/977657546868711425
1788929235,6/30/2018 01:29:54,false,3801299029,,6/30/2018 01:20:59,false,elite,1.0,43725714,VEN,13,Carora,186.91.219.189,no,,,,,,,https://twitter.com/allenpaige3/status/977657546868711425
1788929236,6/30/2018 00:56:28,false,3801233750,,6/30/2018 00:52:13,false,neodev,1.0,38920658,VEN,25,Caracas,190.202.224.143,yes,no,,,,,,https://twitter.com/HabItHerWay/status/977648218434691074
1788929236,6/30/2018 00:58:32,false,3801237767,,6/30/2018 00:52:12,false,neodev,1.0,33056318,VEN,"","",190.79.25.251,no,,,,,,,https://twitter.com/HabItHerWay/status/977648218434691074
1788929236,6/30/2018 00:59:23,false,3801239440,,6/30/2018 00:55:58,false,neodev,1.0,44413783,VEN,25,Caracas,186.90.152.42,no,,,,,,,https://twitter.com/HabItHerWay/status/977648218434691074
1788929237,6/30/2018 00:53:04,false,3801226440,,6/30/2018 00:50:28,false,neodev,1.0,43345154,VEN,25,Caracas,186.167.250.247,yes,yes,no,,,,,https://twitter.com/leah_size/status/977599020121182208
1788929237,6/30/2018 01:27:13,false,3801293050,,6/30/2018 01:20:52,false,elite,1.0,42891260,PHL,53,Angono,110.93.80.88,yes,yes,no,,,,,https://twitter.com/leah_size/status/977599020121182208
1788929237,6/30/2018 02:04:18,false,3801369078,,6/30/2018 01:53:12,false,neodev,1.0,44204431,VEN,"","",186.93.135.200,yes,yes,no,,,,,https://twitter.com/leah_size/status/977599020121182208
1788929238,6/30/2018 00:52:17,false,3801224896,,6/30/2018 00:49:27,false,elite,1.0,35271549,VNM,20,Ho Chi Minh City,183.80.20.102,no,,,,,,,https://twitter.com/chris_pastent/status/977370478326239232
1788929238,6/30/2018 00:53:33,false,3801227326,,6/30/2018 00:49:25,false,timebucks,1.0,44590431,PHL,"","",119.95.84.226,no,,,,,,,https://twitter.com/chris_pastent/status/977370478326239232
1788929238,7/2/2018 00:42:15,false,3806811259,,7/2/2018 00:40:12,false,elite,1.0,44035160,VEN,23,Maracaibo,201.209.42.138,no,,,,,,,https://twitter.com/chris_pastent/status/977370478326239232
1788929239,6/30/2018 00:59:49,false,3801240410,,6/30/2018 00:52:39,false,neodev,0.7778,44462077,VEN,23,Maracaibo,190.199.40.253,yes,yes,no,,,,,https://twitter.com/SteppinOutRadio/status/977213932984135685
1788929239,6/30/2018 01:57:13,false,3801354929,,6/30/2018 01:53:12,false,elite,1.0,39404795,EGY,"","",41.237.23.53,yes,no,,,,,,https://twitter.com/SteppinOutRadio/status/977213932984135685
1788929239,7/2/2018 00:51:07,false,3806829008,,7/2/2018 00:49:20,false,clixsense,0.7778,36093757,COL,"","",186.87.200.37,yes,no,,,,,,https://twitter.com/SteppinOutRadio/status/977213932984135685
1788929240,6/30/2018 00:53:04,false,3801226458,,6/30/2018 00:50:28,false,neodev,1.0,43345154,VEN,25,Caracas,186.167.250.247,no,,,,,,,https://twitter.com/Social_mediasos/status/977094370490011649
1788929240,6/30/2018 01:27:13,false,3801293052,,6/30/2018 01:20:52,false,elite,1.0,42891260,PHL,53,Angono,110.93.80.88,no,,,,,,,https://twitter.com/Social_mediasos/status/977094370490011649
1788929240,6/30/2018 02:04:18,false,3801369008,,6/30/2018 01:53:12,false,neodev,1.0,44204431,VEN,"","",186.93.135.200,no,,,,,,,https://twitter.com/Social_mediasos/status/977094370490011649
1788929241,6/30/2018 00:54:01,false,3801228379,,6/30/2018 00:51:03,false,neodev,0.75,43700704,VEN,25,Caracas,186.167.245.141,no,,,,,,,https://twitter.com/cgschenone/status/977032410725535746
1788929241,6/30/2018 01:05:07,false,3801250858,,6/30/2018 00:51:06,false,neodev,1.0,44113570,VEN,26,La Guaira,190.203.23.246,no,,,,,,,https://twitter.com/cgschenone/status/977032410725535746
1788929241,6/30/2018 01:56:57,false,3801354327,,6/30/2018 01:56:09,false,elite,1.0,44072396,VEN,13,Barquisimeto,190.142.60.44,no,,,,,,,https://twitter.com/cgschenone/status/977032410725535746
1788929242,6/30/2018 00:56:28,false,3801233725,,6/30/2018 00:52:13,false,neodev,1.0,38920658,VEN,25,Caracas,190.202.224.143,no,,,,,,,https://twitter.com/CrashClark/status/976942840134631424
1788929242,6/30/2018 00:58:32,false,3801237770,,6/30/2018 00:52:12,false,neodev,1.0,33056318,VEN,"","",190.79.25.251,no,,,,,,,https://twitter.com/CrashClark/status/976942840134631424
1788929242,6/30/2018 00:59:23,false,3801239463,,6/30/2018 00:55:58,false,neodev,1.0,44413783,VEN,25,Caracas,186.90.152.42,no,,,,,,,https://twitter.com/CrashClark/status/976942840134631424
1788929243,6/30/2018 00:53:27,false,3801227136,,6/30/2018 00:50:56,false,neodev,1.0,44014618,BGD,81,Dhaka,58.97.161.249,no,,,,,,,https://twitter.com/AnimalConnected/status/976863120365948929
1788929243,6/30/2018 00:53:51,false,3801227974,,6/30/2018 00:50:49,false,elite,1.0,44579697,VEN,25,Caracas,201.243.194.70,no,,,,,,,https://twitter.com/AnimalConnected/status/976863120365948929
1788929243,6/30/2018 00:54:28,false,3801229485,,6/30/2018 00:53:27,false,clixsense,1.0,44026666,VEN,"","",201.211.124.108,no,,,,,,,https://twitter.com/AnimalConnected/status/976863120365948929
1788929244,6/30/2018 00:54:13,false,3801228896,,6/30/2018 00:52:53,false,neodev,1.0,40039797,VEN,13,Agua Viva,181.208.115.44,yes,yes,no,,,,,https://twitter.com/ScappatiDiCasa/status/976750454943178752
1788929244,6/30/2018 01:33:37,false,3801306465,,6/30/2018 01:22:57,false,elite,1.0,40632132,EGY,11,Cairo,217.55.40.36,yes,no,,,,,,https://twitter.com/ScappatiDiCasa/status/976750454943178752
1788929244,7/2/2018 00:44:22,false,3806815798,,7/2/2018 00:41:58,false,elite,1.0,39404795,EGY,11,Cairo,41.237.58.97,no,,,,,,,https://twitter.com/ScappatiDiCasa/status/976750454943178752
1788929245,6/30/2018 00:52:10,false,3801224599,,6/30/2018 00:49:42,false,neodev,1.0,33056318,VEN,"","",190.79.25.251,yes,no,,,,,,https://twitter.com/OodiaBaba/status/976743372651196416
1788929245,6/30/2018 00:53:36,false,3801227402,,6/30/2018 00:49:44,false,elite,1.0,44132029,VEN,13,Barquisimeto,190.142.99.142,notsure,,,,,,,https://twitter.com/OodiaBaba/status/976743372651196416
1788929245,6/30/2018 01:46:03,false,3801331622,,6/30/2018 01:37:52,false,neodev,1.0,44204431,VEN,"","",186.93.135.200,yes,no,,,,,,https://twitter.com/OodiaBaba/status/976743372651196416
1788929246,6/30/2018 00:54:09,false,3801228809,,6/30/2018 00:51:10,false,elite,1.0,44199954,VEN,13,Barquisimeto,190.142.99.142,no,,,,,,,https://twitter.com/musingsbyglass/status/976711349295304704
1788929246,6/30/2018 01:06:50,false,3801254280,,6/30/2018 00:59:48,false,neodev,1.0,44204431,VEN,"","",186.93.135.200,yes,no,,,,,,https://twitter.com/musingsbyglass/status/976711349295304704
1788929246,6/30/2018 01:08:17,false,3801257240,,6/30/2018 00:52:08,false,neodev,0.0,44500627,VEN,07,Valencia,190.199.219.199,yes,no,,,,,,https://twitter.com/musingsbyglass/status/976711349295304704
1788929247,7/2/2018 00:36:02,false,3806798927,,7/2/2018 00:35:17,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,yes,no,,,,,,https://twitter.com/SteppinOutRadio/status/976680347105505281
1788929247,7/2/2018 00:36:26,false,3806799754,,7/2/2018 00:35:17,false,gifthunterclub,0.75,44613233,VEN,04,Maracay,190.72.43.74,yes,yes,no,,,,,https://twitter.com/SteppinOutRadio/status/976680347105505281
1788929247,7/2/2018 00:45:22,false,3806817786,,7/2/2018 00:35:20,false,elite,0.8571,43969281,VEN,25,Caracas,191.97.19.34,yes,no,,,,,,https://twitter.com/SteppinOutRadio/status/976680347105505281
1788929248,7/2/2018 00:40:43,false,3806808331,,7/2/2018 00:38:53,false,neodev,0.875,40735073,CAN,NB,Moncton,99.251.239.92,yes,no,,,,,,https://twitter.com/jzmurdock/status/976635359340716032
1788929248,7/2/2018 00:43:41,false,3806814269,,7/2/2018 00:42:42,false,clixsense,1.0,42982664,VEN,13,Barquisimeto,186.92.22.120,yes,no,,,,,,https://twitter.com/jzmurdock/status/976635359340716032
1788929248,7/2/2018 00:50:17,false,3806827331,,7/2/2018 00:38:40,false,elite,1.0,31106711,IND,13,Kannur,112.133.236.17,yes,no,,,,,,https://twitter.com/jzmurdock/status/976635359340716032
1788929249,7/2/2018 00:37:12,false,3806801293,,7/2/2018 00:36:35,false,elite,0.8636,39838265,RUS,54,Omsk,2.60.39.142,yes,no,,,,,,https://twitter.com/edwardsoohoo11/status/976601301932011520
1788929249,7/2/2018 00:37:47,false,3806802714,,7/2/2018 00:36:38,false,elite,0.8333,44250801,EGY,"","",102.184.90.168,yes,yes,yes,,,,,https://twitter.com/edwardsoohoo11/status/976601301932011520
1788929249,7/2/2018 00:43:47,false,3806814438,,7/2/2018 00:39:10,false,elite,0.875,44311182,VEN,25,Caracas,200.84.33.10,yes,no,,,,,,https://twitter.com/edwardsoohoo11/status/976601301932011520
1788929249,7/2/2018 00:45:09,false,3806817400,,7/2/2018 00:37:55,false,neodev,1.0,41955638,VEN,18,Córdoba,190.207.195.87,yes,no,,,,,,https://twitter.com/edwardsoohoo11/status/976601301932011520
1788929250,7/2/2018 00:41:15,false,3806809419,,7/2/2018 00:38:36,false,clixsense,0.8571,20942552,FRA,B5,Nantes,77.194.71.115,yes,no,,,,,,https://twitter.com/madanibeso/status/976596600897310722
1788929250,7/2/2018 00:43:45,false,3806814418,,7/2/2018 00:42:42,false,neodev,0.875,40735073,CAN,NB,Moncton,99.251.239.92,yes,yes,no,,,,,https://twitter.com/madanibeso/status/976596600897310722
1788929250,7/2/2018 00:50:17,false,3806827337,,7/2/2018 00:38:40,false,elite,1.0,31106711,IND,13,Kannur,112.133.236.17,no,,,,,,,https://twitter.com/madanibeso/status/976596600897310722
1788929251,7/2/2018 00:39:15,false,3806805394,,7/2/2018 00:38:21,false,elite,0.8636,39838265,RUS,54,Omsk,2.60.39.142,yes,yes,no,,,,,https://twitter.com/Nonrelatedsense/status/976574699860881408
1788929251,7/2/2018 00:41:15,false,3806809415,,7/2/2018 00:38:36,false,clixsense,0.8571,20942552,FRA,B5,Nantes,77.194.71.115,yes,yes,no,,,,,https://twitter.com/Nonrelatedsense/status/976574699860881408
1788929251,7/2/2018 00:50:17,false,3806827328,,7/2/2018 00:38:40,false,elite,1.0,31106711,IND,13,Kannur,112.133.236.17,yes,yes,no,,,,,https://twitter.com/Nonrelatedsense/status/976574699860881408
1788929252,7/2/2018 00:42:40,false,3806812167,,7/2/2018 00:40:44,false,neodev,0.875,40735073,CAN,NB,Moncton,99.251.239.92,yes,yes,yes,,,,,https://twitter.com/augustoneal/status/976557480976068609
1788929252,7/2/2018 00:46:38,false,3806820424,,7/2/2018 00:40:26,false,neodev,0.7143,44588707,VEN,04,Maracay,186.92.172.28,no,,,,,,,https://twitter.com/augustoneal/status/976557480976068609
1788929252,7/2/2018 00:55:18,false,3806837434,,7/2/2018 00:53:22,false,neodev,1.0,44643986,VEN,15,San Antonio De Los Altos,200.82.220.254,no,,,,,,,https://twitter.com/augustoneal/status/976557480976068609
1788929253,7/2/2018 00:40:39,false,3806808161,,7/2/2018 00:39:25,false,elite,0.9231,44129290,VEN,25,Caracas,186.167.242.66,yes,no,,,,,,https://twitter.com/8_BadGirl/status/975034899332608000
1788929253,7/2/2018 00:42:27,false,3806811561,,7/2/2018 00:41:57,false,elite,0.8636,39838265,RUS,54,Omsk,2.60.39.142,yes,yes,yes,,,,,https://twitter.com/8_BadGirl/status/975034899332608000
1788929253,7/2/2018 00:45:32,false,3806818113,,7/2/2018 00:44:01,false,bitcoinget,0.7778,44329354,VEN,"","",190.198.199.194,yes,no,,,,,,https://twitter.com/8_BadGirl/status/975034899332608000
1788929254,7/2/2018 00:29:45,false,3806787072,,7/2/2018 00:28:10,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,yes,yes,no,,,,,https://twitter.com/MeghanGildea/status/974987270083239936
1788929254,7/2/2018 00:29:57,false,3806787593,,7/2/2018 00:29:15,false,elite,0.8636,39838265,RUS,54,Omsk,2.60.39.142,yes,no,,,,,,https://twitter.com/MeghanGildea/status/974987270083239936
1788929254,7/2/2018 00:31:39,false,3806790896,,7/2/2018 00:28:00,false,clixsense,0.875,43702866,TUR,79,Kirikkale,78.190.110.53,yes,yes,no,,,,,https://twitter.com/MeghanGildea/status/974987270083239936
1788929254,7/2/2018 00:31:48,false,3806791206,,7/2/2018 00:29:49,false,clixsense,0.8333,35959259,VEN,25,Caracas,200.82.130.197,yes,yes,yes,,,,,https://twitter.com/MeghanGildea/status/974987270083239936
1788929254,7/2/2018 00:33:49,false,3806794784,,7/2/2018 00:31:53,false,elite,0.9231,44129290,VEN,25,Caracas,186.167.249.86,yes,no,,,,,,https://twitter.com/MeghanGildea/status/974987270083239936
1788929255,7/2/2018 00:36:09,false,3806799174,,7/2/2018 00:35:38,false,elite,0.8636,39838265,RUS,54,Omsk,2.60.39.142,yes,no,,,,,,https://twitter.com/ChickAnsaba/status/974946417088352256
1788929255,7/2/2018 00:47:07,false,3806821240,,7/2/2018 00:35:45,false,clixsense,1.0,38229229,VEN,13,Barquisimeto,190.207.148.37,yes,no,,,,,,https://twitter.com/ChickAnsaba/status/974946417088352256
1788929255,7/2/2018 01:22:31,false,3806897355,,7/2/2018 01:10:29,false,elite,0.8571,44182242,VEN,04,Maracay,190.6.30.84,yes,yes,no,,,,,https://twitter.com/ChickAnsaba/status/974946417088352256
1788929256,7/2/2018 00:36:12,false,3806799227,,7/2/2018 00:34:03,false,elite,1.0,44273803,VEN,"","",190.36.82.159,no,,,,,,,https://twitter.com/uvinum/status/974939670927822848
1788929256,7/2/2018 00:37:13,false,3806801346,,7/2/2018 00:34:15,false,neodev,0.7778,44462077,VEN,23,Ciudad Ojeda,190.75.167.193,yes,no,,,,,,https://twitter.com/uvinum/status/974939670927822848
1788929256,7/2/2018 00:39:52,false,3806806435,,7/2/2018 00:37:31,false,neodev,1.0,44489666,VEN,"","",190.203.229.108,no,no,no,,,,,https://twitter.com/uvinum/status/974939670927822848
1788929257,7/2/2018 00:26:37,false,3806780449,,7/2/2018 00:23:11,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,yes,no,,,,,,https://twitter.com/FitzpatrickNYC/status/974752257462939649
1788929257,7/2/2018 00:29:12,false,3806785908,,7/2/2018 00:25:51,false,gifthunterclub,0.75,44613233,VEN,04,Maracay,190.72.43.74,yes,yes,no,,,,,https://twitter.com/FitzpatrickNYC/status/974752257462939649
1788929257,7/2/2018 00:34:18,false,3806795706,,7/2/2018 00:27:20,false,elite,0.875,44311182,VEN,25,Caracas,200.84.33.10,yes,yes,no,,,,,https://twitter.com/FitzpatrickNYC/status/974752257462939649
1788929258,7/2/2018 00:30:28,false,3806788558,,7/2/2018 00:29:47,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,no,,,,,,,https://twitter.com/FitzpatrickNYC/status/974682177265913856
1788929258,7/2/2018 00:31:22,false,3806790388,,7/2/2018 00:29:36,false,neodev,0.7778,44462077,VEN,23,Ciudad Ojeda,190.75.167.193,yes,yes,no,,,,,https://twitter.com/FitzpatrickNYC/status/974682177265913856
1788929258,7/2/2018 00:35:00,false,3806797118,,7/2/2018 00:32:04,false,neodev,1.0,44489666,VEN,"","",190.203.229.108,no,no,no,,,,,https://twitter.com/FitzpatrickNYC/status/974682177265913856
1788929259,7/2/2018 00:37:51,false,3806802848,,7/2/2018 00:35:11,false,neodev,1.0,41955638,VEN,18,Córdoba,190.207.195.87,no,,,,,,,https://twitter.com/ShellyRaihala/status/974681811572867073
1788929259,7/2/2018 00:38:01,false,3806803204,,7/2/2018 00:35:04,false,elite,1.0,39404795,EGY,11,Cairo,41.237.58.97,no,,,,,,,https://twitter.com/ShellyRaihala/status/974681811572867073
1788929259,7/2/2018 00:38:58,false,3806804758,,7/2/2018 00:38:03,false,neodev,0.7857,44134237,VEN,25,Caracas,186.167.248.42,no,,,,,,,https://twitter.com/ShellyRaihala/status/974681811572867073
1788929259,7/2/2018 00:44:50,false,3806816767,,7/2/2018 00:35:04,false,neodev,0.8333,43957673,VEN,"","",190.200.20.26,no,,,,,,,https://twitter.com/ShellyRaihala/status/974681811572867073
1788929260,7/2/2018 00:30:28,false,3806788562,,7/2/2018 00:29:47,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,yes,no,,,,,,https://twitter.com/JimmyVsRaleigh/status/973276798200041472
1788929260,7/2/2018 00:31:22,false,3806790383,,7/2/2018 00:29:36,false,neodev,0.7778,44462077,VEN,23,Ciudad Ojeda,190.75.167.193,yes,yes,no,,,,,https://twitter.com/JimmyVsRaleigh/status/973276798200041472
1788929260,7/2/2018 00:35:00,false,3806797099,,7/2/2018 00:32:04,false,neodev,1.0,44489666,VEN,"","",190.203.229.108,yes,yes,no,,,,,https://twitter.com/JimmyVsRaleigh/status/973276798200041472
1788929261,7/2/2018 00:36:12,false,3806799238,,7/2/2018 00:34:03,false,elite,1.0,44273803,VEN,"","",190.36.82.159,yes,no,,,,,,https://twitter.com/SpringboardJump/status/973254340717707269
1788929261,7/2/2018 00:37:13,false,3806801339,,7/2/2018 00:34:15,false,neodev,0.7778,44462077,VEN,23,Ciudad Ojeda,190.75.167.193,yes,yes,no,,,,,https://twitter.com/SpringboardJump/status/973254340717707269
1788929261,7/2/2018 00:39:52,false,3806806431,,7/2/2018 00:37:31,false,neodev,1.0,44489666,VEN,"","",190.203.229.108,yes,yes,notsure,,,,,https://twitter.com/SpringboardJump/status/973254340717707269
1788929262,7/2/2018 00:34:59,false,3806797063,,7/2/2018 00:34:21,false,elite,0.8636,39838265,RUS,54,Omsk,2.60.39.142,yes,no,,,,,,https://twitter.com/uvinum/status/972453311105429505
1788929262,7/2/2018 00:37:56,false,3806803062,,7/2/2018 00:35:47,false,clixsense,0.875,43702866,TUR,79,Kirikkale,78.190.110.53,yes,yes,yes,,,,,https://twitter.com/uvinum/status/972453311105429505
1788929262,7/2/2018 00:42:09,false,3806811154,,7/2/2018 00:40:06,false,neodev,1.0,44489666,VEN,"","",190.203.229.108,yes,no,no,,,,,https://twitter.com/uvinum/status/972453311105429505
1788929263,7/2/2018 00:36:12,false,3806799271,,7/2/2018 00:34:03,false,elite,1.0,44273803,VEN,"","",190.36.82.159,no,,,,,,,https://twitter.com/ShellyRaihala/status/972284203462094849
1788929263,7/2/2018 00:37:13,false,3806801342,,7/2/2018 00:34:15,false,neodev,0.7778,44462077,VEN,23,Ciudad Ojeda,190.75.167.193,no,,,,,,,https://twitter.com/ShellyRaihala/status/972284203462094849
1788929263,7/2/2018 00:39:52,false,3806806441,,7/2/2018 00:37:31,false,neodev,1.0,44489666,VEN,"","",190.203.229.108,no,no,no,,,,,https://twitter.com/ShellyRaihala/status/972284203462094849
1788929264,7/2/2018 00:28:08,false,3806783474,,7/2/2018 00:26:39,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,yes,no,,,,,,https://twitter.com/roundpegcomm/status/971433526460641281
1788929264,7/2/2018 00:31:40,false,3806790901,,7/2/2018 00:30:43,false,elite,0.8636,39838265,RUS,54,Omsk,2.60.39.142,yes,no,,,,,,https://twitter.com/roundpegcomm/status/971433526460641281
1788929264,7/2/2018 00:32:28,false,3806792447,,7/2/2018 00:28:46,false,elite,1.0,39404795,EGY,11,Cairo,41.237.58.97,no,,,,,,,https://twitter.com/roundpegcomm/status/971433526460641281
1788929264,7/2/2018 00:34:12,false,3806795488,,7/2/2018 00:32:46,false,neodev,0.7857,44134237,VEN,25,Caracas,186.167.248.42,yes,no,,,,,,https://twitter.com/roundpegcomm/status/971433526460641281
1788929265,7/2/2018 00:36:02,false,3806798923,,7/2/2018 00:35:17,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,no,,,,,,,https://twitter.com/fiachmchugh/status/976471398020534272
1788929265,7/2/2018 00:36:26,false,3806799747,,7/2/2018 00:35:17,false,gifthunterclub,0.75,44613233,VEN,04,Maracay,190.72.43.74,no,,,,,,,https://twitter.com/fiachmchugh/status/976471398020534272
1788929265,7/2/2018 00:45:22,false,3806817778,,7/2/2018 00:35:20,false,elite,0.8571,43969281,VEN,25,Caracas,191.97.19.34,notsure,,,,,,,https://twitter.com/fiachmchugh/status/976471398020534272
1788929266,7/2/2018 00:42:41,false,3806812194,,7/2/2018 00:41:31,false,clixsense,1.0,42982664,VEN,13,Barquisimeto,186.92.22.120,no,,,,,,,https://twitter.com/musicbyloah/status/976085330339270657
1788929266,7/2/2018 00:42:58,false,3806812760,,7/2/2018 00:42:18,false,elite,1.0,44035160,VEN,23,Maracaibo,201.209.42.138,no,,,,,,,https://twitter.com/musicbyloah/status/976085330339270657
1788929266,7/2/2018 00:55:12,false,3806837219,,7/2/2018 00:46:03,false,elite,0.8571,43969281,VEN,25,Caracas,191.97.19.34,no,,,,,,,https://twitter.com/musicbyloah/status/976085330339270657
1788929267,7/2/2018 00:34:14,false,3806795569,,7/2/2018 00:32:59,false,gifthunterclub,0.75,44613233,VEN,04,Maracay,190.72.43.74,no,,,,,,,https://twitter.com/OCHdublin/status/976069183225188354
1788929267,7/2/2018 00:35:01,false,3806797108,,7/2/2018 00:32:30,false,elite,1.0,39404795,EGY,11,Cairo,41.237.58.97,no,,,,,,,https://twitter.com/OCHdublin/status/976069183225188354
1788929267,7/2/2018 00:35:15,false,3806797601,,7/2/2018 00:33:04,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,no,,,,,,,https://twitter.com/OCHdublin/status/976069183225188354
1788929267,7/2/2018 00:35:53,false,3806798595,,7/2/2018 00:35:07,false,neodev,0.7857,44134237,VEN,25,Caracas,186.167.248.42,no,,,,,,,https://twitter.com/OCHdublin/status/976069183225188354
1788929268,7/2/2018 00:38:37,false,3806804265,,7/2/2018 00:34:21,false,elite,0.875,44311182,VEN,25,Caracas,200.84.33.10,no,,,,,,,https://twitter.com/lindydevlin/status/975755537915809792
1788929268,7/2/2018 00:41:55,false,3806810645,,7/2/2018 00:40:56,false,elite,0.8636,39838265,RUS,54,Omsk,2.60.39.142,no,,,,,,,https://twitter.com/lindydevlin/status/975755537915809792
1788929268,7/2/2018 01:22:15,false,3806896772,,7/2/2018 01:13:26,false,neodev,0.8333,43825289,VEN,"","",190.78.91.93,yes,no,,,,,,https://twitter.com/lindydevlin/status/975755537915809792
1788929269,7/2/2018 00:34:14,false,3806795580,,7/2/2018 00:32:59,false,gifthunterclub,0.75,44613233,VEN,04,Maracay,190.72.43.74,no,,,,,,,https://twitter.com/ACNIWriting/status/975717775615311872
1788929269,7/2/2018 00:35:01,false,3806797100,,7/2/2018 00:32:30,false,elite,1.0,39404795,EGY,11,Cairo,41.237.58.97,no,,,,,,,https://twitter.com/ACNIWriting/status/975717775615311872
1788929269,7/2/2018 00:35:15,false,3806797594,,7/2/2018 00:33:04,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,no,,,,,,,https://twitter.com/ACNIWriting/status/975717775615311872
1788929269,7/2/2018 00:35:53,false,3806798593,,7/2/2018 00:35:07,false,neodev,0.7857,44134237,VEN,25,Caracas,186.167.248.42,no,,,,,,,https://twitter.com/ACNIWriting/status/975717775615311872
1788929270,7/2/2018 00:40:43,false,3806808322,,7/2/2018 00:38:53,false,neodev,0.875,40735073,CAN,NB,Moncton,99.251.239.92,no,,,,,,,https://twitter.com/Homebeatevents/status/975456087750205441
1788929270,7/2/2018 00:43:41,false,3806814275,,7/2/2018 00:42:42,false,clixsense,1.0,42982664,VEN,13,Barquisimeto,186.92.22.120,no,,,,,,,https://twitter.com/Homebeatevents/status/975456087750205441
1788929270,7/2/2018 00:50:17,false,3806827340,,7/2/2018 00:38:40,false,elite,1.0,31106711,IND,13,Kannur,112.133.236.17,no,,,,,,,https://twitter.com/Homebeatevents/status/975456087750205441
1788929271,7/2/2018 00:38:37,false,3806804260,,7/2/2018 00:34:21,false,elite,0.875,44311182,VEN,25,Caracas,200.84.33.10,no,,,,,,,https://twitter.com/cazzy62/status/975428971755196416
1788929271,7/2/2018 00:41:55,false,3806810656,,7/2/2018 00:40:56,false,elite,0.8636,39838265,RUS,54,Omsk,2.60.39.142,no,,,,,,,https://twitter.com/cazzy62/status/975428971755196416
1788929271,7/2/2018 01:22:15,false,3806896773,,7/2/2018 01:13:26,false,neodev,0.8333,43825289,VEN,"","",190.78.91.93,no,,,,,,,https://twitter.com/cazzy62/status/975428971755196416
1789736731,7/2/2018 00:27:17,true,3806781704,,7/2/2018 00:22:35,false,elite,0.875,44311182,VEN,25,Caracas,200.84.33.10,yes,yes,no,,yes,yes,no,https://twitter.com/janefstokes/status/975369231486406657
1789736731,7/2/2018 00:28:41,true,3806784661,false,7/2/2018 00:22:20,false,neodev,0.8,43735684,VEN,25,Caracas,186.167.250.204,no,,,,yes,yes,no,https://twitter.com/janefstokes/status/975369231486406657
1789736731,7/2/2018 00:28:57,true,3806785247,false,7/2/2018 00:23:58,false,neodev,0.8,44204171,VEN,"","",190.38.64.37,no,,,,yes,yes,no,https://twitter.com/janefstokes/status/975369231486406657
1789736731,7/2/2018 00:29:45,true,3806787106,,7/2/2018 00:28:10,false,neodev,0.8,41473993,VEN,17,Altagracia,186.93.84.160,yes,yes,no,,yes,yes,no,https://twitter.com/janefstokes/status/975369231486406657
1789736731,7/2/2018 00:29:51,true,3806787379,false,7/2/2018 00:26:22,false,neodev,0.8,43606732,VEN,"","",190.36.169.168,yes,yes,yes,,yes,yes,no,https://twitter.com/janefstokes/status/975369231486406657
